geet ;"Adj. Very. E.g.""It was a geet big elephant."" [Cumbria/ Northumberland use]"
geezer ;Noun. 1. General term for a man, however the word can imply more specific qualities, see version 2.
;2. A confident man with masculine qualities, very much 'laddish' in nature and respected.
;* Also occasionally spelt geeza.
geezerbird;Noun. 1. An androgynous looking woman.
;2. A tomboy.
;3. A woman who enjoys typically male pastimes.
gen;"Noun. Information. E.g.""What's the gen on the economic situation in Brazil."" {Informal}"
gender bender;Noun. A transvestite, cross-dresser, a person who adopts a sexually ambiguous dress sense.
gennell;Noun. Alleyway, passageway between houses. A variant of 'ginnell'. [N. England use/ Dialect]
gen (someone) up;Verb. To give (someone) all the information required. {Informal}
gen up on (something);"Verb phrs. To find out about (something). E.g.""I'm getting a fish tank next week, so I've been genning up on tropical fish."" {Informal}"
Geoff (Hurst) ;Noun. A first class university degree. Rhyming slang on first. Geoff Hurst, footballer, best known for his scoring a hatrick during the England World Cup victory over Germany in 1966.
Geordie ;Noun. A person from Tyneside or Newcastle, and consequently the dialect of such a person.
Geordieland;Noun. The area of Tyneside, in the North-east. Also occasionally Jordyland and Geordyland.
German (bands);Noun. The hands. Rhyming slang. Also abbreviated to Germans.
German helmet ;Noun. The head of the penis, from its vaguely similar physical shape.
gerroff;Exclam./Vrb phrs. Get off. [Dialect]
gertcha!;Exclam. Expressing derisive disbelief. Literally get away with you! Also as gertcher!.
get ;Noun. An idiot, a contemptible person. Cf. git.
get a build on;Vrb phrs. To roll a 'joint', a marijuana/cannabis cigarette.
get a life! ;Exclam. An instructional and admonishing statement to sort oneself out. [Orig. U.S.]
get a load of (something);"Vrb phrs. To see or notice something. E.g.""Did you get a load of the arse on her, she's a beauty."""
get any;"Vrb phrs. To get some sort of sexual pleasure. Often as a question as getting any? Also as getting much? E.g.""Are you getting any, or have you been married for too long?"""
get away!;Exclam. No kidding! Said to express disbelief or astonishment. A shortening of get away with you! {Informal}
get away with murder ;Vrb phrs. To escape punishment or to go unharmed after a risky feat or misdemenour.
get a wiggle on;Vrb phrs. Get a move on, hurry up.
get a wriggle on;Vrb phrs. Get a move on, hurry up.
get cracking ;"Verb. To hurry up, to get on with one's task. E.g.""Go on, get cracking, hurry up and clean your teeth then we can leave for the airport."""
get him/her/you (!);"Exclam./Vrb phrs. Said in shock or amazement at a person's behaviour, and ultimately at their expense by humourously drawing attention toward them. E.g.""Get her! Wearing designer clothes to work."" {Informal}"
get his/hers/theirs ;"Vrb phrs. To receive punishment that one deserves. E.g."""" She'll get hers for doing what she did to my brother."
get hitched ;Verb. To get married.
get in! ;Exclam. Expressing relief or satisfaction with a desired outcome.
get into someone's pants;"Vrb phrs. To achieve sexual intimacies. E.g.""Don't trust him, he's only being nice to get into your pants."""
get it? ;Phrs. Do you understand? Particularly when referring to a joke.
get it together ;"Phrs. To organize oneself, to sort out oneself and one's emotions, to put one's life in order. E.g.""If he gets himself together I'll meet him and we can discuss our future life together."" [Orig. U.S.]"
get it up ;"Verb. To get an erection of the penis. E.g.""He used to have problems getting it up, then he discovered viagra."""
get jiggy;Vrb phrs. 1. To be cool and with what's happening that's respected. Apparently originates with Will Smith, U.S. rapper and movie star, and came to prominence with his song Gettin' Jiggy Wit' It. [Orig. U.S. 1990s]
;2. To be active, often in a sexual sense. An extended meaning from version 1, above, possibly a misinterpretation of how the original expression was used.
get knotted! ;Verb. An exclamation of anger expressed at someone.
get nowhere fast;Vrb phrs. To not progress at all, despite one's efforts.
get off at Edgehill ;"Vrb phrs. To perform coitus interruptus, to withdraw one's penis from the vagina before ejaculation. A catholic Liverpudlian expression derived from the symbolic use of the railway station before the Mersey tunnel and the last stop. Also heard phrased as jump off at Edgehill. Other UK cities also have their own variations, such as get off at Paisley, used in Glasgow; get off at Gateshead, used in Newcastle-upon-Tyne; get off at Haymarket, used in Edinburgh."
get off on ;"Verb. To enjoy greatly, to be thrilled, often sexually. E.g.""She looked so horny; I really got off on that skin tight rubber dress."""
get off with (someone) ;"Verb. To achieve an intimate or sexual communing with (someone). E.g.""I presume you got off with that bloke last night, being as you didn't come home?"""
get one's act together ;Vrb phrs. To calm down, to compose oneself.
get one's arse in gear ;Vrb phrs. See 'get one's act together'.
get one's end away ;Vrb phrs. Have sexual intercourse. Male expression of obvious derivation.
get one's goat ;Vrb phrs. To annoy someone.
get one's head down ;"Vrb phrs. 1. To get some sleep. E.g.""I got my head down early as I was due to leave for the airport at 5am."" {Informal}"
;"2. To concentrate, to apply oneself to a task. E.g.""Just get your head down for one more week, pass your exams then you can relax and enjoy the summer."" {Informal}"
get one's head together ;Vrb phrs. To sort oneself out, to regain one's composure.
get one's knickers in a twist;Vrb phrs. To become upset or bothered. Often used in the negative sense of don't get one's knickers in a twist. {Informal}
get one's kit off;"Vrb phrs. To take off one's clothes, usually heard as a sexually motivated request and has nothing to do with sportswear. E.g.""Cor, I wouldn't mind getting her kit off...."""
get one's leg over ;"Vrb phrs. To have sexual intercourse. E.g.""I had a great weekend, and got my leg over three times."""
get one's mad up;"Vrb phrs. To annoy, to infuriate. E.g.""The way he kept ignoring me really got my mad up."" [Manchester/ NW England use]"
get one's rocks off;Vrb phrs. 1. To have sexual intercourse.
;2. To thoroughly enjoy.
get one's shit together ;Vrb phrs. To calm down, to compose oneself.
get on one's tits ;"Vrb phrs. To annoy, to get on one's nerves. The 'tits' in the phrase are metaphorical hence the idiom is used by both sexes. E.g.""Angie's new boyfriend really gets on my tits."""
get on one's tit's end ;Vrb phrs. To irritate. See above 'get on one's tits'.
get on one's wick;Vrb phrs. To annoy.
get out of here!;Exclam. Expressing disbelief, astonishment. You're joking! I don't believe you! No way! Also as get out of it!
get stuck in ;Verb. Get involved in, apply oneself.
get stuffed! ;Verb. An angry rebuke, get lost!
get that up you! ;Exclam. Take that! Expressing defiance.
get the horn ;Vrb phrs. To be sexually aroused.
get the nod;"Vrb phrs. To get approval or permission. E.g.""I've been given the nod by the wife, so I can come to the match on Saturday."""
get to fuck! ;Exclam. A dismissive, defiant or angry exclamation.
get up one's nose ;"Vrb phrs. To irritate, to annoy. E.g.""He gets right up my nose with his constant complaining."""
ghetto blaster ;Noun. A large portable stereo radio/CD/cassette player, tyically used and carried by youths. [Orig. U.S. Black/ 1980s]
ghoster;"Noun. A late night work shift, done immediately after a day shift. E.g.""Sorry we can't come out tonight, Bob's too tired; we're saving up for a new car so he's just done a ghoster at work."""
ghosting;Noun. The act of abruptly ceasing communication with someone. See 'ghost (someone)'.
ghost (someone) ;"Verb. To abruptly cut off communicating with someone without notice. Typically used with respect to relationships and done to avoid having to go through the difficult task of telling someone that you no longer wish to have a relationship with them. E.g.""I got ghosted by this gorgious woman I've been texting for 3 weeks, and I thought we were getting somewhere."""
Gianluca (Vialli);Noun. Cocaine. Rhyming slang on Vialli, meaning 'charlie'. Gianluca, a successful Italian football player, arrived in UK in the mid 1990s to play for, and subsequently manage Chelsea FC. Departed in the year 2000, eventually going on to manage Watford FC. [1990s]
gick;Noun. Excrement, or something equally disgusting. [Mainly Irish use]
giddy aunt ;Noun. See the exclamation 'oh my giddy aunt!'
giddy kipper ;Noun. An overexcitable person.
gift of the gab ;Noun. The ability to talk incessantly, persuasively, to have the knack of conversation.
giggle ;Noun. A good time, a lark.
Gilbert ;Noun. A small ball of nasal mucus.
gimboid;Noun. An idiot, a fool.
gimmer ;Noun. An elderly person. Originally the term only applied to women. Derog.
gimp;Noun. 1. A cripple, or person with a limp.
;2. A limp, or a limping gait.
;3. A contemptible person, a fool.
;4. A sex slave, particularly one dressed in apparel of a sexual nature, such as black leather, or similar.
;Verb. To limp.
ginger ;Noun. 1. Homosexual. Rhyming slang on ginger beer, meaning 'queer'.
;2. A person with reddish-yellow or orangey-brown hair. Also heard pronounced with hard g's as in goggles. {Informal}
;3. Carbonated drink, such as cola. [Scottish use]
;"Adj. Homosexual. E.g.""I think we can safely say that Freddie Mercury was a bit ginger."""
ginger knob/minge;Noun. A person with ginger hair. Male being ginger knob, also as ginger nob, and female, ginger minge. Offens.
ginnell;Noun. An alleyway, a passage at the rear of houses. Also spelt ginnel. [N. England use/ Dialect]
ginormous ;Adj.. Huge. A combination of the words gigantic and enormous.
gip ;Verb. To vomit.
gippo;Noun. A gypsy. Also 'gyppo'. Usually derog.
gippy ;Adj. Sickly. Commonly heard in the phrase gippy tummy - an upset stomach. Also spelt gyppy.
gipsy's (kiss);Noun. See 'gypsy's'.
giraffe;"Noun. A laugh. Rhyming slang. E.g.""You're having a giraffe if you think I'm babysitting your little brother mate, he's trouble!"""
girlie mag ;Noun. A pornographic magazine.
girl's blouse;Noun. A feeble and ineffectual person. An abb. form of 'big girls blouse'.
girn;"Verb. To complain, to moan, to whinge. E.g.""If you don't stop girning we won't go to the cinema and you can go to bed early."" Also 'gurn'. [Scottish use]"
gism;Noun. Semen. Less usual spelling of 'jism'.
git;Noun. An idiot or contemptible person. Derived from 'get'.
gitty;Noun. An alleyway. Cf. 'jitty'. [Midlands use]
give a duck;Vrb phrs. To care about, to have a concern, however usually used in phrases such as who gives a duck, or to not give a duck. Euphemistic for 'give a fuck'.
give a monkey;Vrb phrs. To care, to be concerned with. Usually heard in the negative sense in not give a monkey, to not care.
give head ;Verb. To perform fellatio or cunnilingus.
give him /her one;"Verb. To have sex (with someone). Usually a boastful phrase, e.g.""I'd love to give him one, he's so sexy."""
give it a whirl ;"Vrb phrs. To attempt something. E.g.""Go on, give it whirl, it can't do any harm."" {Informal}"
give it laldy;Vrb phrs. To be enthusiastic, to put in some effort. (Scottish use)
give it some rice ;Vrb phrs. Put some effort in.
give it some welly;"Vrb phrs. Put some force, or effort into something. E.g.""Quick! Turn left here and give it some welly."" See also 'welly'."
give it the/some biftas;Vrb phrs. To try hard, to put effort into a given task. [Merseyside use]
give it the big I am ;Noun. To behave as though one is of great importance. Also as be the big I am. See 'big I am'.
give it up;"Verb. To applaud, to show one's appreciation. Frequently of an audience of an entertainer. E.g.""Give it up for this week's guest celebrity..."" [Orig. U.S.] {Informal}"
give out;Verb. To complain. [Anglo-Irish use]
give over (!) ;Exclam. Stop it! [Mainly Northern use]
;"Verb. A request to stop doing something. E.g.""Will you give over talking just for one minute."" [Mainly Northern use]"
give someone a bell ;Vrb phrs. To telephone someone. [Orig. U.S. 1950s]
give (someone) a piece of one's mind ;"Vrb phrs. To rebuke someone, to tell someone frankly and angrily what one thinks of something. E.g.""So finally I'd had enough of his poor timekeeping, and gave him a piece of my mind."" {Informal}"
give someone the big E;Vrb phrs. To reject someone, to dismiss someone, from 'give someone the elbow' (E). {Informal}
give someone the bird ;Vrb phrs. To boo, shout or laugh at someone in order to show disapproval, frequently within the world of theatre.
give someone the boot ;"Vrb phrs. To dismiss someone from employment or a relationship. E.g.""I gave him the boot when I found out he was still using dating sites."""
give someone the elbow;Vrb phrs. To reject or dimiss someone. Also shortened to 'give someone the big E'. {Informal}
give someone the hairy eye;Vrb phrs. To give someone a suspicious or contemptible look. See 'hairy eye'.
give someone their P45 ;Vrb phrs. To terminate a relationship. A P45 is the official form given to someone on their dismissal or departure from employment and explains tax details that are needed by a future employer.
give someone the Spanish archer;"Vrb phrs. To dismiss, to sack. A pun on the Spanish archer being called El Bow, thus 'give someone the elbow'. E.g.""I found out she was having it away with the milkman, so I gave her the old Spanish archer."""
